;train_TotalF1;train_Accuracy;val_TotalF1;val_Accuracy
303;0.6729946407220099;0.6871165644171779;0.6302499198451355;0.6482939632545932
304;0.6713829243679785;0.6853637160385626;0.6267439184418562;0.6430446194225722
305;0.6743734318681504;0.6879929886064855;0.6206820366040325;0.6377952755905512
306;0.6747316784137686;0.6879929886064855;0.6279644021770007;0.6430446194225722
307;0.6767011215860089;0.6897458369851008;0.6255585095506044;0.6404199475065617
308;0.6744830129717668;0.6879929886064855;0.6255585095506044;0.6404199475065617
309;0.6755955229124263;0.6888694127957932;0.6255585095506044;0.6404199475065617
310;0.6770299693736677;0.6897458369851008;0.6233917472301761;0.6377952755905512
311;0.6743070519241281;0.6871165644171779;0.6232556638913255;0.6377952755905512
312;0.673789217306879;0.6862401402278703;0.6255585095506044;0.6404199475065617
313;0.6745451770305475;0.6871165644171779;0.6255585095506044;0.6404199475065617
314;0.6756446370073416;0.6879929886064855;0.6255585095506044;0.6404199475065617
315;0.6768461523694511;0.6888694127957932;0.6255585095506044;0.6404199475065617
316;0.6777329092408017;0.6897458369851008;0.6220340266132299;0.6377952755905512
317;0.676635354456495;0.6888694127957932;0.6218922640107133;0.6377952755905512
318;0.6779403229658383;0.6897458369851008;0.6254294107183392;0.6404199475065617
319;0.6786212413674642;0.6906222611744084;0.6218922640107133;0.6377952755905512
320;0.6790059954283333;0.6906222611744084;0.6232556638913255;0.6377952755905512
321;0.6808551432501188;0.6923751095530236;0.6231521391759373;0.6377952755905512
322;0.6827042910719042;0.694127957931639;0.6232926699598068;0.6377952755905512
323;0.6835695061476815;0.6950043821209465;0.6232926699598068;0.6377952755905512
324;0.6797553378273156;0.6906222611744084;0.6235409392368293;0.6377952755905512
325;0.6815983108465932;0.6923751095530236;0.6235409392368293;0.6377952755905512
326;0.6831223433686441;0.694127957931639;0.6213812859085089;0.6351706036745407
327;0.6840346792851308;0.6950043821209465;0.6235409392368293;0.6377952755905512
328;0.6833475933275254;0.694127957931639;0.6247393918264881;0.6377952755905512
329;0.6825171920522966;0.6932515337423313;0.6247393918264881;0.6377952755905512
330;0.6839844642265367;0.694127957931639;0.6249006638675145;0.6377952755905512
331;0.6838511160411471;0.694127957931639;0.6249006638675145;0.6377952755905512
332;0.6823319103491483;0.6923751095530236;0.6249006638675145;0.6377952755905512
333;0.68201587037667;0.6923751095530236;0.6224576209741738;0.6351706036745407
334;0.6852201265866125;0.6950043821209465;0.6224576209741738;0.6351706036745407
335;0.6829399336265001;0.6923751095530236;0.625472421275008;0.6377952755905512
336;0.6832399474363989;0.6923751095530236;0.6211445577435719;0.6325459317585301
337;0.6839964889359649;0.6932515337423313;0.6233086450128769;0.6351706036745407
338;0.6839964889359649;0.6932515337423313;0.6178568026396802;0.6299212598425197
339;0.6847588396113474;0.694127957931639;0.6233086450128769;0.6351706036745407
340;0.6863157705650371;0.6958808063102542;0.6233086450128769;0.6351706036745407
341;0.68556006592622;0.6950043821209465;0.6257698923970768;0.6377952755905512
342;0.6843678284591136;0.694127957931639;0.6293073279762217;0.6404199475065617
343;0.6839395747491208;0.6932515337423313;0.6293073279762217;0.6404199475065617
344;0.6839032891666645;0.6932515337423313;0.6265838190424535;0.6377952755905512
345;0.6831724679295424;0.6923751095530236;0.6268394834194267;0.6377952755905512
346;0.6842308103245749;0.6932515337423313;0.6243643786950873;0.6351706036745407
347;0.6842308103245749;0.6932515337423313;0.6243643786950873;0.6351706036745407
348;0.6851271076415774;0.694127957931639;0.6243643786950873;0.6351706036745407
349;0.6872298337949106;0.6958808063102542;0.6243643786950873;0.6351706036745407
350;0.6872298337949106;0.6958808063102542;0.622203301541363;0.6325459317585301
351;0.6861762510367864;0.6950043821209465;0.622203301541363;0.6325459317585301
352;0.6851271076415774;0.694127957931639;0.6275932292032311;0.6377952755905512
353;0.6840755237931109;0.6932515337423313;0.6275932292032311;0.6377952755905512
354;0.6872229737885887;0.6958808063102542;0.6275932292032311;0.6377952755905512
355;0.6888972760366848;0.6976336546888694;0.622203301541363;0.6325459317585301
356;0.687087990546738;0.6958808063102542;0.6189625917972374;0.6299212598425197
357;0.689081975077411;0.6976336546888694;0.621110997028351;0.6325459317585301
358;0.6901229320225637;0.6985100788781771;0.622203301541363;0.6325459317585301
359;0.6922059099843803;0.7002629272567923;0.622203301541363;0.6325459317585301
360;0.6924371942774048;0.7002629272567923;0.622203301541363;0.6325459317585301
361;0.6908661642901682;0.6985100788781771;0.6189625917972374;0.6299212598425197
362;0.6916350911614277;0.6993865030674846;0.6189625917972374;0.6299212598425197
363;0.6922059099843803;0.7002629272567923;0.6218816753140355;0.6325459317585301
364;0.6932482659272977;0.7011393514461;0.6186390635456855;0.6299212598425197
